countrycode,countryname,adminone,adminlevel,date,datatype,indicator name,population,prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#date,#data+type,#indicator+name,#population,#indicator+prevalence
NGA,Nigeria,Benue,subnational,2024-02-21,SURVEY,total,6282546,
NGA,Nigeria,Benue,subnational,2024-02-21,SURVEY,fcs,3355300,0.53406692127682
NGA,Nigeria,Benue,subnational,2024-02-21,SURVEY,rcsi,887013,0.14118686914508863
NGA,Nigeria,Benue,subnational,2024-02-21,SURVEY,health access,1684501,0.7533566956326359
NGA,Nigeria,Benue,subnational,2024-02-21,SURVEY,market access,1464530,0.2331109075842819
NGA,Nigeria,Borno,subnational,2024-02-21,SURVEY,total,5884116,
NGA,Nigeria,Borno,subnational,2024-02-21,SURVEY,fcs,4447409,0.7558329917357169
NGA,Nigeria,Borno,subnational,2024-02-21,SURVEY,rcsi,2499001,0.42470287805338985
NGA,Nigeria,Borno,subnational,2024-02-21,SURVEY,health access,2458413,0.6133529445724476
NGA,Nigeria,Borno,subnational,2024-02-21,SURVEY,market access,3964011,0.6736799546439941
NGA,Nigeria,Cross River,subnational,2024-02-21,SURVEY,total,3666248,
NGA,Nigeria,Cross River,subnational,2024-02-21,SURVEY,fcs,1530009,0.4173228324979652
NGA,Nigeria,Cross River,subnational,2024-02-21,SURVEY,rcsi,439748,0.11994496826183063
NGA,Nigeria,Cross River,subnational,2024-02-21,SURVEY,health access,818735,0.6657014149535676
NGA,Nigeria,Cross River,subnational,2024-02-21,SURVEY,market access,754370,0.20576076686574393
NGA,Nigeria,Edo,subnational,2024-02-21,SURVEY,total,4275642,
NGA,Nigeria,Edo,subnational,2024-02-21,SURVEY,fcs,1704275,0.3986009586396616
NGA,Nigeria,Edo,subnational,2024-02-21,SURVEY,rcsi,635428,0.14861581021049003
NGA,Nigeria,Edo,subnational,2024-02-21,SURVEY,health access,895990,0.6532055552740688
NGA,Nigeria,Edo,subnational,2024-02-21,SURVEY,market access,748686,0.17510493161027046
NGA,Nigeria,Enugu,subnational,2024-02-21,SURVEY,total,4361568,
NGA,Nigeria,Enugu,subnational,2024-02-21,SURVEY,fcs,1751091,0.4014819899632426
NGA,Nigeria,Enugu,subnational,2024-02-21,SURVEY,rcsi,655011,0.15017787181123854
NGA,Nigeria,Enugu,subnational,2024-02-21,SURVEY,health access,849899,0.6196268928576687
NGA,Nigeria,Enugu,subnational,2024-02-21,SURVEY,market access,946346,0.2169738039163897
NGA,Nigeria,Gombe,subnational,2024-02-21,SURVEY,total,3545037,
NGA,Nigeria,Gombe,subnational,2024-02-21,SURVEY,fcs,2622036,0.7396357217146111
NGA,Nigeria,Gombe,subnational,2024-02-21,SURVEY,rcsi,812270,0.2291287791918674
NGA,Nigeria,Gombe,subnational,2024-02-21,SURVEY,health access,1004840,0.7236935895697317
NGA,Nigeria,Gombe,subnational,2024-02-21,SURVEY,market access,917370,0.25877586044941137
NGA,Nigeria,Jigawa,subnational,2024-02-21,SURVEY,total,6366194,
NGA,Nigeria,Jigawa,subnational,2024-02-21,SURVEY,fcs,4832024,0.7590129989755259
NGA,Nigeria,Jigawa,subnational,2024-02-21,SURVEY,rcsi,1830420,0.2875218694246515
NGA,Nigeria,Jigawa,subnational,2024-02-21,SURVEY,health access,2192313,0.786122419117523
NGA,Nigeria,Jigawa,subnational,2024-02-21,SURVEY,market access,2121629,0.3332648989333344
NGA,Nigeria,Kaduna,subnational,2024-02-21,SURVEY,total,9391404,
NGA,Nigeria,Kaduna,subnational,2024-02-21,SURVEY,fcs,6191104,0.6592309307532718
NGA,Nigeria,Kaduna,subnational,2024-02-21,SURVEY,rcsi,1947063,0.2073239528402782
NGA,Nigeria,Kaduna,subnational,2024-02-21,SURVEY,health access,2523723,0.7108425362336337
NGA,Nigeria,Kaduna,subnational,2024-02-21,SURVEY,market access,2773290,0.2953008943071771
NGA,Nigeria,Kano,subnational,2024-02-21,SURVEY,total,14936166,
NGA,Nigeria,Kano,subnational,2024-02-21,SURVEY,fcs,10417677,0.6974799958704261
NGA,Nigeria,Kano,subnational,2024-02-21,SURVEY,rcsi,4024669,0.2694579720123625
NGA,Nigeria,Kano,subnational,2024-02-21,SURVEY,health access,4176361,0.6959519129528638
NGA,Nigeria,Kano,subnational,2024-02-21,SURVEY,market access,3683617,0.2466239997600455
NGA,Nigeria,Katsina,subnational,2024-02-21,SURVEY,total,7831200,
NGA,Nigeria,Katsina,subnational,2024-02-21,SURVEY,fcs,6095445,0.7783538921238123
NGA,Nigeria,Katsina,subnational,2024-02-21,SURVEY,rcsi,2733214,0.3490159873327204
NGA,Nigeria,Katsina,subnational,2024-02-21,SURVEY,health access,2258862,0.6973223818518967
NGA,Nigeria,Katsina,subnational,2024-02-21,SURVEY,market access,2149844,0.274522933905404
NGA,Nigeria,Kebbi,subnational,2024-02-21,SURVEY,total,4915325,
NGA,Nigeria,Kebbi,subnational,2024-02-21,SURVEY,fcs,3571602,0.7266258080594874
NGA,Nigeria,Kebbi,subnational,2024-02-21,SURVEY,rcsi,1180503,0.24016784241123426
NGA,Nigeria,Kebbi,subnational,2024-02-21,SURVEY,health access,1377465,0.7193376563863041
NGA,Nigeria,Kebbi,subnational,2024-02-21,SURVEY,market access,1283656,0.26115384028523037
NGA,Nigeria,Kogi,subnational,2024-02-21,SURVEY,total,4510378,
NGA,Nigeria,Kogi,subnational,2024-02-21,SURVEY,fcs,2001196,0.44368698144590096
NGA,Nigeria,Kogi,subnational,2024-02-21,SURVEY,rcsi,641285,0.14217987938039786
NGA,Nigeria,Kogi,subnational,2024-02-21,SURVEY,health access,1067002,0.7475813303780807
NGA,Nigeria,Kogi,subnational,2024-02-21,SURVEY,market access,995566,0.22072784143590626
NGA,Nigeria,Kwara,subnational,2024-02-21,SURVEY,total,3201976,
NGA,Nigeria,Kwara,subnational,2024-02-21,SURVEY,fcs,1244777,0.38875275767213746
NGA,Nigeria,Kwara,subnational,2024-02-21,SURVEY,rcsi,449695,0.1404429639697487
NGA,Nigeria,Kwara,subnational,2024-02-21,SURVEY,health access,595948,0.5919998143313876
NGA,Nigeria,Kwara,subnational,2024-02-21,SURVEY,market access,713720,0.22289985933685952
NGA,Nigeria,Lagos,subnational,2024-02-21,SURVEY,total,12631475,
NGA,Nigeria,Lagos,subnational,2024-02-21,SURVEY,fcs,2906603,0.23010796443012396
NGA,Nigeria,Lagos,subnational,2024-02-21,SURVEY,rcsi,1755762,0.13899896884568114
NGA,Nigeria,Lagos,subnational,2024-02-21,SURVEY,health access,1713358,0.5757657964522622
NGA,Nigeria,Lagos,subnational,2024-02-21,SURVEY,market access,2686398,0.21267492513740477
NGA,Nigeria,Nassarawa,subnational,2024-02-21,SURVEY,total,2536680,
NGA,Nigeria,Nassarawa,subnational,2024-02-21,SURVEY,fcs,1546058,0.6094808962896384
NGA,Nigeria,Nassarawa,subnational,2024-02-21,SURVEY,rcsi,325750,0.1284158821767034
NGA,Nigeria,Nassarawa,subnational,2024-02-21,SURVEY,health access,430525,0.606449949854519
NGA,Nigeria,Nassarawa,subnational,2024-02-21,SURVEY,market access,523185,0.20624793036567482
NGA,Nigeria,Niger,subnational,2024-02-21,SURVEY,total,6109666,
NGA,Nigeria,Niger,subnational,2024-02-21,SURVEY,fcs,3934392,0.6439618794218865
NGA,Nigeria,Niger,subnational,2024-02-21,SURVEY,rcsi,1007099,0.16483699763620466
NGA,Nigeria,Niger,subnational,2024-02-21,SURVEY,health access,1517616,0.7896458757898004
NGA,Nigeria,Niger,subnational,2024-02-21,SURVEY,market access,1390071,0.22751996590320972
NGA,Nigeria,Ogun,subnational,2024-02-21,SURVEY,total,5408787,
NGA,Nigeria,Ogun,subnational,2024-02-21,SURVEY,fcs,1959792,0.3623348451325593
NGA,Nigeria,Ogun,subnational,2024-02-21,SURVEY,rcsi,745904,0.13790596671675182
NGA,Nigeria,Ogun,subnational,2024-02-21,SURVEY,health access,1016289,0.5784402960700316
NGA,Nigeria,Ogun,subnational,2024-02-21,SURVEY,market access,1185389,0.21915985968757876
NGA,Nigeria,Plateau,subnational,2024-02-21,SURVEY,total,4620441,
NGA,Nigeria,Plateau,subnational,2024-02-21,SURVEY,fcs,2460315,0.5324848861829423
NGA,Nigeria,Plateau,subnational,2024-02-21,SURVEY,rcsi,603401,0.13059381128338182
NGA,Nigeria,Plateau,subnational,2024-02-21,SURVEY,health access,1090613,0.6671364700396729
NGA,Nigeria,Plateau,subnational,2024-02-21,SURVEY,market access,1133417,0.24530493950685658
NGA,Nigeria,Rivers,subnational,2024-02-21,SURVEY,total,7216862,
NGA,Nigeria,Rivers,subnational,2024-02-21,SURVEY,fcs,2940026,0.4073828763803437
NGA,Nigeria,Rivers,subnational,2024-02-21,SURVEY,rcsi,1070159,0.14828591706478522
NGA,Nigeria,Rivers,subnational,2024-02-21,SURVEY,health access,1153896,0.5988930849196674
NGA,Nigeria,Rivers,subnational,2024-02-21,SURVEY,market access,1496777,0.20739997522468903
NGA,Nigeria,Sokoto,subnational,2024-02-21,SURVEY,total,5417315,
NGA,Nigeria,Sokoto,subnational,2024-02-21,SURVEY,fcs,3895504,0.7190839004193037
NGA,Nigeria,Sokoto,subnational,2024-02-21,SURVEY,rcsi,1421330,0.2623679811862519
NGA,Nigeria,Sokoto,subnational,2024-02-21,SURVEY,health access,1703631,0.749623021787543
NGA,Nigeria,Sokoto,subnational,2024-02-21,SURVEY,market access,1415241,0.2612439926421114
NGA,Nigeria,Taraba,subnational,2024-02-21,SURVEY,total,3402075,
NGA,Nigeria,Taraba,subnational,2024-02-21,SURVEY,fcs,2358934,0.6933809513311728
NGA,Nigeria,Taraba,subnational,2024-02-21,SURVEY,rcsi,694832,0.20423770786946202
NGA,Nigeria,Taraba,subnational,2024-02-21,SURVEY,health access,880960,0.7384586831985255
NGA,Nigeria,Taraba,subnational,2024-02-21,SURVEY,market access,1014481,0.29819477818684187
NGA,Nigeria,Yobe,subnational,2024-02-21,SURVEY,total,4340967,
NGA,Nigeria,Yobe,subnational,2024-02-21,SURVEY,fcs,2829342,0.6517768967144878
NGA,Nigeria,Yobe,subnational,2024-02-21,SURVEY,rcsi,2095775,0.4827898945096795
NGA,Nigeria,Yobe,subnational,2024-02-21,SURVEY,health access,1621446,0.5766984889783552
NGA,Nigeria,Yobe,subnational,2024-02-21,SURVEY,market access,2684037,0.6183039401128827
NGA,Nigeria,Zamfara,subnational,2024-02-21,SURVEY,total,3483746,
NGA,Nigeria,Zamfara,subnational,2024-02-21,SURVEY,fcs,2733361,0.7846047712329581
NGA,Nigeria,Zamfara,subnational,2024-02-21,SURVEY,rcsi,993595,0.28520879535993726
NGA,Nigeria,Zamfara,subnational,2024-02-21,SURVEY,health access,1072457,0.7545002786109146
NGA,Nigeria,Zamfara,subnational,2024-02-21,SURVEY,market access,1019946,0.29277277964581805
NGA,Nigeria,Abia,subnational,2024-02-20,SURVEY,total,3802539,
NGA,Nigeria,Abia,subnational,2024-02-20,SURVEY,fcs,1818488,0.47822994057391655
NGA,Nigeria,Abia,subnational,2024-02-20,SURVEY,rcsi,458243,0.12050974362130146
NGA,Nigeria,Abia,subnational,2024-02-20,SURVEY,health access,756534,0.6275429488221597
NGA,Nigeria,Abia,subnational,2024-02-20,SURVEY,market access,731726,0.1924308994595453
NGA,Nigeria,Abuja,subnational,2024-02-20,SURVEY,total,4346654,
NGA,Nigeria,Abuja,subnational,2024-02-20,SURVEY,fcs,1319079,0.30346997943705667
NGA,Nigeria,Abuja,subnational,2024-02-20,SURVEY,rcsi,391869,0.0901541467159188
NGA,Nigeria,Abuja,subnational,2024-02-20,SURVEY,health access,824568,0.6256489927897683
NGA,Nigeria,Abuja,subnational,2024-02-20,SURVEY,market access,799866,0.18401878778481104
NGA,Nigeria,Adamawa,subnational,2024-02-20,SURVEY,total,4946724,
NGA,Nigeria,Adamawa,subnational,2024-02-20,SURVEY,fcs,2750521,0.5560287980489714
NGA,Nigeria,Adamawa,subnational,2024-02-20,SURVEY,rcsi,1798747,0.3636238852218155
NGA,Nigeria,Adamawa,subnational,2024-02-20,SURVEY,health access,2061354,0.6036795503172473
NGA,Nigeria,Adamawa,subnational,2024-02-20,SURVEY,market access,2693713,0.5445448341164779
NGA,Nigeria,Akwa Ibom,subnational,2024-02-20,SURVEY,total,5449818,
NGA,Nigeria,Akwa Ibom,subnational,2024-02-20,SURVEY,fcs,2410525,0.4423129359549255
NGA,Nigeria,Akwa Ibom,subnational,2024-02-20,SURVEY,rcsi,1305204,0.23949497029075098
NGA,Nigeria,Akwa Ibom,subnational,2024-02-20,SURVEY,health access,1106400,0.6823393659961179
NGA,Nigeria,Akwa Ibom,subnational,2024-02-20,SURVEY,market access,1231724,0.2260119512247932
NGA,Nigeria,Bauchi,subnational,2024-02-20,SURVEY,total,7222452,
NGA,Nigeria,Bauchi,subnational,2024-02-20,SURVEY,fcs,5643826,0.7814279693378371
NGA,Nigeria,Bauchi,subnational,2024-02-20,SURVEY,rcsi,1971924,0.2730269443119871
NGA,Nigeria,Bauchi,subnational,2024-02-20,SURVEY,health access,2292348,0.755524185774204
NGA,Nigeria,Bauchi,subnational,2024-02-20,SURVEY,market access,2281233,0.3158529817851334
NGA,Nigeria,Benue,subnational,2024-02-20,SURVEY,total,6282546,
NGA,Nigeria,Benue,subnational,2024-02-20,SURVEY,fcs,3375787,0.5373278603929044
NGA,Nigeria,Benue,subnational,2024-02-20,SURVEY,rcsi,884569,0.1407978548823996
NGA,Nigeria,Benue,subnational,2024-02-20,SURVEY,health access,1696105,0.7513186754800268
NGA,Nigeria,Benue,subnational,2024-02-20,SURVEY,market access,1458819,0.23220188121185265
NGA,Nigeria,Borno,subnational,2024-02-20,SURVEY,total,5884116,
NGA,Nigeria,Borno,subnational,2024-02-20,SURVEY,fcs,4404231,0.7484949310992509
NGA,Nigeria,Borno,subnational,2024-02-20,SURVEY,rcsi,2485485,0.4224058465196811
NGA,Nigeria,Borno,subnational,2024-02-20,SURVEY,health access,2477089,0.6157417707159208
NGA,Nigeria,Borno,subnational,2024-02-20,SURVEY,market access,3941739,0.669894849115823
NGA,Nigeria,Cross River,subnational,2024-02-20,SURVEY,total,3666248,
NGA,Nigeria,Cross River,subnational,2024-02-20,SURVEY,fcs,1522988,0.4154077956537583
NGA,Nigeria,Cross River,subnational,2024-02-20,SURVEY,rcsi,426084,0.1162179972549593
NGA,Nigeria,Cross River,subnational,2024-02-20,SURVEY,health access,837759,0.6819786681386687
NGA,Nigeria,Cross River,subnational,2024-02-20,SURVEY,market access,751038,0.20485193582103559
NGA,Nigeria,Edo,subnational,2024-02-20,SURVEY,total,4275642,
NGA,Nigeria,Edo,subnational,2024-02-20,SURVEY,fcs,1692132,0.39576091730785695
NGA,Nigeria,Edo,subnational,2024-02-20,SURVEY,rcsi,615628,0.14398492670808266
NGA,Nigeria,Edo,subnational,2024-02-20,SURVEY,health access,880435,0.6509351673932661
NGA,Nigeria,Edo,subnational,2024-02-20,SURVEY,market access,737253,0.17243094721213797
NGA,Nigeria,Enugu,subnational,2024-02-20,SURVEY,total,4361568,
NGA,Nigeria,Enugu,subnational,2024-02-20,SURVEY,fcs,1755574,0.40250983132671553
NGA,Nigeria,Enugu,subnational,2024-02-20,SURVEY,rcsi,644434,0.1477528265064307
NGA,Nigeria,Enugu,subnational,2024-02-20,SURVEY,health access,825544,0.613129916197417
NGA,Nigeria,Enugu,subnational,2024-02-20,SURVEY,market access,920351,0.21101379137044293
NGA,Nigeria,Gombe,subnational,2024-02-20,SURVEY,total,3545037,
NGA,Nigeria,Gombe,subnational,2024-02-20,SURVEY,fcs,2620431,0.7391829760874145
NGA,Nigeria,Gombe,subnational,2024-02-20,SURVEY,rcsi,794662,0.2241618352643428
NGA,Nigeria,Gombe,subnational,2024-02-20,SURVEY,health access,1000210,0.7254544396580738
NGA,Nigeria,Gombe,subnational,2024-02-20,SURVEY,market access,898390,0.25342189658387204
NGA,Nigeria,Jigawa,subnational,2024-02-20,SURVEY,total,6366194,
NGA,Nigeria,Jigawa,subnational,2024-02-20,SURVEY,fcs,4813040,0.7560309974845253
NGA,Nigeria,Jigawa,subnational,2024-02-20,SURVEY,rcsi,1811303,0.2845189763302846
NGA,Nigeria,Jigawa,subnational,2024-02-20,SURVEY,health access,2157165,0.7810270883595858
NGA,Nigeria,Jigawa,subnational,2024-02-20,SURVEY,market access,2101442,0.3300939305336909
NGA,Nigeria,Kaduna,subnational,2024-02-20,SURVEY,total,9391404,
NGA,Nigeria,Kaduna,subnational,2024-02-20,SURVEY,fcs,6218893,0.6621899132440687
NGA,Nigeria,Kaduna,subnational,2024-02-20,SURVEY,rcsi,1936216,0.20616896046640099
NGA,Nigeria,Kaduna,subnational,2024-02-20,SURVEY,health access,2548207,0.713008549056886
NGA,Nigeria,Kaduna,subnational,2024-02-20,SURVEY,market access,2765486,0.2944699216432389
NGA,Nigeria,Kano,subnational,2024-02-20,SURVEY,total,14936166,
NGA,Nigeria,Kano,subnational,2024-02-20,SURVEY,fcs,10361098,0.6936919420954479
NGA,Nigeria,Kano,subnational,2024-02-20,SURVEY,rcsi,4000159,0.2678169886435381
NGA,Nigeria,Kano,subnational,2024-02-20,SURVEY,health access,4126773,0.6853736564040166
NGA,Nigeria,Kano,subnational,2024-02-20,SURVEY,market access,3648606,0.24427995778836417
NGA,Nigeria,Katsina,subnational,2024-02-20,SURVEY,total,7831200,
NGA,Nigeria,Katsina,subnational,2024-02-20,SURVEY,fcs,6085320,0.7770609868219429
NGA,Nigeria,Katsina,subnational,2024-02-20,SURVEY,rcsi,2745618,0.3505999080600674
NGA,Nigeria,Katsina,subnational,2024-02-20,SURVEY,health access,2272802,0.6983252547914018
NGA,Nigeria,Katsina,subnational,2024-02-20,SURVEY,market access,2132670,0.2723299111247318
NGA,Nigeria,Kebbi,subnational,2024-02-20,SURVEY,total,4915325,
NGA,Nigeria,Kebbi,subnational,2024-02-20,SURVEY,fcs,3577702,0.7278668246758861
NGA,Nigeria,Kebbi,subnational,2024-02-20,SURVEY,rcsi,1170687,0.23817082288556707
NGA,Nigeria,Kebbi,subnational,2024-02-20,SURVEY,health access,1373410,0.7204229347021771
NGA,Nigeria,Kebbi,subnational,2024-02-20,SURVEY,market access,1266000,0.2575618092394704
NGA,Nigeria,Kogi,subnational,2024-02-20,SURVEY,total,4510378,
NGA,Nigeria,Kogi,subnational,2024-02-20,SURVEY,fcs,2031077,0.45031192507590273
NGA,Nigeria,Kogi,subnational,2024-02-20,SURVEY,rcsi,644014,0.14278492844723878
NGA,Nigeria,Kogi,subnational,2024-02-20,SURVEY,health access,1042930,0.74722679100623
NGA,Nigeria,Kogi,subnational,2024-02-20,SURVEY,market access,1009702,0.22386194682574276
NGA,Nigeria,Kwara,subnational,2024-02-20,SURVEY,total,3201976,
NGA,Nigeria,Kwara,subnational,2024-02-20,SURVEY,fcs,1243045,0.3882118416877578
NGA,Nigeria,Kwara,subnational,2024-02-20,SURVEY,rcsi,444856,0.1389317096692792
NGA,Nigeria,Kwara,subnational,2024-02-20,SURVEY,health access,590943,0.587556865463743
NGA,Nigeria,Kwara,subnational,2024-02-20,SURVEY,market access,703310,0.21964874190187558
NGA,Nigeria,Lagos,subnational,2024-02-20,SURVEY,total,12631475,
NGA,Nigeria,Lagos,subnational,2024-02-20,SURVEY,fcs,2892708,0.22900793454446136
NGA,Nigeria,Lagos,subnational,2024-02-20,SURVEY,rcsi,1730954,0.13703498601707242
NGA,Nigeria,Lagos,subnational,2024-02-20,SURVEY,health access,1700171,0.5805781129225477
NGA,Nigeria,Lagos,subnational,2024-02-20,SURVEY,market access,2712318,0.21472694202379375
NGA,Nigeria,Nassarawa,subnational,2024-02-20,SURVEY,total,2536680,
NGA,Nigeria,Nassarawa,subnational,2024-02-20,SURVEY,fcs,1550190,0.6111097970575713
NGA,Nigeria,Nassarawa,subnational,2024-02-20,SURVEY,rcsi,325364,0.12826371477679488
NGA,Nigeria,Nassarawa,subnational,2024-02-20,SURVEY,health access,430543,0.6074498887133232
NGA,Nigeria,Nassarawa,subnational,2024-02-20,SURVEY,market access,520280,0.20510273270574136
NGA,Nigeria,Niger,subnational,2024-02-20,SURVEY,total,6109666,
NGA,Nigeria,Niger,subnational,2024-02-20,SURVEY,fcs,3936451,0.6442988863875702
NGA,Nigeria,Niger,subnational,2024-02-20,SURVEY,rcsi,980057,0.1604108964385287
NGA,Nigeria,Niger,subnational,2024-02-20,SURVEY,health access,1487929,0.7842008922741049
NGA,Nigeria,Niger,subnational,2024-02-20,SURVEY,market access,1366475,0.22365788899098574
NGA,Nigeria,Ogun,subnational,2024-02-20,SURVEY,total,5408787,
NGA,Nigeria,Ogun,subnational,2024-02-20,SURVEY,fcs,2001911,0.3701219885345827
NGA,Nigeria,Ogun,subnational,2024-02-20,SURVEY,rcsi,752513,0.1391278673018553
NGA,Nigeria,Ogun,subnational,2024-02-20,SURVEY,health access,1031558,0.5870749121906617
NGA,Nigeria,Ogun,subnational,2024-02-20,SURVEY,market access,1165609,0.21550284749612061
NGA,Nigeria,Plateau,subnational,2024-02-20,SURVEY,total,4620441,
NGA,Nigeria,Plateau,subnational,2024-02-20,SURVEY,fcs,2441103,0.5283268415287632
NGA,Nigeria,Plateau,subnational,2024-02-20,SURVEY,rcsi,602648,0.13043083982676112
NGA,Nigeria,Plateau,subnational,2024-02-20,SURVEY,health access,1076368,0.6620076661696465
NGA,Nigeria,Plateau,subnational,2024-02-20,SURVEY,market access,1118400,0.24205481684540503
NGA,Nigeria,Rivers,subnational,2024-02-20,SURVEY,total,7216862,
NGA,Nigeria,Rivers,subnational,2024-02-20,SURVEY,fcs,2938864,0.40722186457216447
NGA,Nigeria,Rivers,subnational,2024-02-20,SURVEY,rcsi,1074395,0.14887302464645638
NGA,Nigeria,Rivers,subnational,2024-02-20,SURVEY,health access,1142277,0.6017728734052785
NGA,Nigeria,Rivers,subnational,2024-02-20,SURVEY,market access,1509904,0.20921890982535066
NGA,Nigeria,Sokoto,subnational,2024-02-20,SURVEY,total,5417315,
NGA,Nigeria,Sokoto,subnational,2024-02-20,SURVEY,fcs,3875417,0.7153759749986848
NGA,Nigeria,Sokoto,subnational,2024-02-20,SURVEY,rcsi,1423881,0.26283887866959926
NGA,Nigeria,Sokoto,subnational,2024-02-20,SURVEY,health access,1715322,0.7499015525939572
NGA,Nigeria,Sokoto,subnational,2024-02-20,SURVEY,market access,1420317,0.2621809881832606
NGA,Nigeria,Taraba,subnational,2024-02-20,SURVEY,total,3402075,
NGA,Nigeria,Taraba,subnational,2024-02-20,SURVEY,fcs,2334041,0.6860639462680865
NGA,Nigeria,Taraba,subnational,2024-02-20,SURVEY,rcsi,685623,0.20153083044906417
NGA,Nigeria,Taraba,subnational,2024-02-20,SURVEY,health access,877248,0.7390586476192177
NGA,Nigeria,Taraba,subnational,2024-02-20,SURVEY,market access,1009035,0.2965939904323097
NGA,Nigeria,Yobe,subnational,2024-02-20,SURVEY,total,4340967,
NGA,Nigeria,Yobe,subnational,2024-02-20,SURVEY,fcs,2800709,0.64518090093751
NGA,Nigeria,Yobe,subnational,2024-02-20,SURVEY,rcsi,2087822,0.48095781423816397
NGA,Nigeria,Yobe,subnational,2024-02-20,SURVEY,health access,1642678,0.5814116272810956
NGA,Nigeria,Yobe,subnational,2024-02-20,SURVEY,market access,2720931,0.6268029680944361
NGA,Nigeria,Zamfara,subnational,2024-02-20,SURVEY,total,3483746,
NGA,Nigeria,Zamfara,subnational,2024-02-20,SURVEY,fcs,2725271,0.7822817736999196
NGA,Nigeria,Zamfara,subnational,2024-02-20,SURVEY,rcsi,995306,0.2856999333476092
NGA,Nigeria,Zamfara,subnational,2024-02-20,SURVEY,health access,1075780,0.7504466241207505
NGA,Nigeria,Zamfara,subnational,2024-02-20,SURVEY,market access,1031819,0.296180892636834
NGA,Nigeria,Abia,subnational,2024-02-19,SURVEY,total,3802539,
NGA,Nigeria,Abia,subnational,2024-02-19,SURVEY,fcs,1807936,0.4754549525987768
NGA,Nigeria,Abia,subnational,2024-02-19,SURVEY,rcsi,453346,0.11922191988037469
NGA,Nigeria,Abia,subnational,2024-02-19,SURVEY,health access,753606,0.6326774618908059
NGA,Nigeria,Abia,subnational,2024-02-19,SURVEY,market access,715132,0.18806697314610057
NGA,Nigeria,Abuja,subnational,2024-02-19,SURVEY,total,4346654,
NGA,Nigeria,Abuja,subnational,2024-02-19,SURVEY,fcs,1310720,0.3015468910108787
NGA,Nigeria,Abuja,subnational,2024-02-19,SURVEY,rcsi,394292,0.09071163217923851
NGA,Nigeria,Abuja,subnational,2024-02-19,SURVEY,health access,826729,0.6233598819846617
NGA,Nigeria,Abuja,subnational,2024-02-19,SURVEY,market access,786483,0.18093986776955331
NGA,Nigeria,Adamawa,subnational,2024-02-19,SURVEY,total,4946724,
NGA,Nigeria,Adamawa,subnational,2024-02-19,SURVEY,fcs,2751822,0.5562918003915318
NGA,Nigeria,Adamawa,subnational,2024-02-19,SURVEY,rcsi,1790288,0.36191386461019454
NGA,Nigeria,Adamawa,subnational,2024-02-19,SURVEY,health access,2065242,0.6036376312774141
NGA,Nigeria,Adamawa,subnational,2024-02-19,SURVEY,market access,2682450,0.5422679737135122
NGA,Nigeria,Akwa Ibom,subnational,2024-02-19,SURVEY,total,5449818,
NGA,Nigeria,Akwa Ibom,subnational,2024-02-19,SURVEY,fcs,2364676,0.43389999445853056
NGA,Nigeria,Akwa Ibom,subnational,2024-02-19,SURVEY,rcsi,1326932,0.24348189242282953
NGA,Nigeria,Akwa Ibom,subnational,2024-02-19,SURVEY,health access,1064436,0.67182278347785
NGA,Nigeria,Akwa Ibom,subnational,2024-02-19,SURVEY,market access,1247294,0.2288689273660148
NGA,Nigeria,Bauchi,subnational,2024-02-19,SURVEY,total,7222452,
NGA,Nigeria,Bauchi,subnational,2024-02-19,SURVEY,fcs,5662279,0.7839829188203673
NGA,Nigeria,Bauchi,subnational,2024-02-19,SURVEY,rcsi,1941777,0.2688528771115405
NGA,Nigeria,Bauchi,subnational,2024-02-19,SURVEY,health access,2349095,0.7571588927672338
NGA,Nigeria,Bauchi,subnational,2024-02-19,SURVEY,market access,2350395,0.32542895404496974
NGA,Nigeria,Benue,subnational,2024-02-19,SURVEY,total,6282546,
NGA,Nigeria,Benue,subnational,2024-02-19,SURVEY,fcs,3342565,0.5320398768270062
NGA,Nigeria,Benue,subnational,2024-02-19,SURVEY,rcsi,856675,0.1363579351428545
NGA,Nigeria,Benue,subnational,2024-02-19,SURVEY,health access,1679695,0.7492727957007608
NGA,Nigeria,Benue,subnational,2024-02-19,SURVEY,market access,1436284,0.22861495960395675
NGA,Nigeria,Borno,subnational,2024-02-19,SURVEY,total,5884116,
NGA,Nigeria,Borno,subnational,2024-02-19,SURVEY,fcs,4408997,0.7493049083328744
NGA,Nigeria,Borno,subnational,2024-02-19,SURVEY,rcsi,2475800,0.4207598898458154
NGA,Nigeria,Borno,subnational,2024-02-19,SURVEY,health access,2449628,0.6139624627584356
NGA,Nigeria,Borno,subnational,2024-02-19,SURVEY,market access,3926988,0.6673879304894736
NGA,Nigeria,Cross River,subnational,2024-02-19,SURVEY,total,3666248,
NGA,Nigeria,Cross River,subnational,2024-02-19,SURVEY,fcs,1543747,0.4210699876276782
NGA,Nigeria,Cross River,subnational,2024-02-19,SURVEY,rcsi,451678,0.12319897617400678
NGA,Nigeria,Cross River,subnational,2024-02-19,SURVEY,health access,826944,0.6796228085869744
NGA,Nigeria,Cross River,subnational,2024-02-19,SURVEY,market access,774043,0.21112674319904165
NGA,Nigeria,Edo,subnational,2024-02-19,SURVEY,total,4275642,
NGA,Nigeria,Edo,subnational,2024-02-19,SURVEY,fcs,1681173,0.393197793454176
